date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:54:56	292638/292638	---MC-	200	added ('OK')	image/png	etag:%22a4634a42ac3f02c1c4e5779b67da35fd%22	https://framerusercontent.com/images/5jXqIQoq9ZlX87hwS5pTTDFSjQ.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/5jXqIQoq9ZlX87hwS5pTTDFSjQ.png	(from https://shreytrivedi.com/casestudy3)
09:54:58	205945/205945	---MC-	200	added ('OK')	image/png	etag:%2270ee1fad44dabca0416fac2e6726180f%22	https://framerusercontent.com/images/ycYIQ8BMx9j8lOej8WFx6iYns.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/ycYIQ8BMx9j8lOej8WFx6iYns.png	(from https://shreytrivedi.com/casestudy3)
09:54:59	93244/93244	---MC-	200	added ('OK')	image/png	etag:%22b4f0a5fffab7dca67f05dc2dce828482%22	https://framerusercontent.com/images/My4MgUiFYLoaabqwE6x8GNRFYCo.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/My4MgUiFYLoaabqwE6x8GNRFYCo.png	(from https://shreytrivedi.com/casestudy3)
09:54:59	23843/23843	---MC-	200	added ('OK')	image/png	etag:%22e74e370e61c5d834f69cafa393480a0e%22	https://framerusercontent.com/images/PW41MeaRGhO7dT4VcrH0OC4IY0.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/PW41MeaRGhO7dT4VcrH0OC4IY0.png	(from https://shreytrivedi.com/casestudy3)
09:55:00	38420/38420	---MC-	200	added ('OK')	image/png	etag:%22542b079ba531809651d8fd40c03c194b%22	https://framerusercontent.com/images/gU08oCmHP75ycfk187PxDjytGMk.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/gU08oCmHP75ycfk187PxDjytGMk.png	(from https://shreytrivedi.com/casestudy3)
09:55:01	95337/95337	---MC-	200	added ('OK')	image/png	etag:%22a8be18c8396383fb7b688f2f2786a560%22	https://framerusercontent.com/images/lJ9b9tt1cnj7wIwSFsZ8kzVghM.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/lJ9b9tt1cnj7wIwSFsZ8kzVghM.png	(from https://shreytrivedi.com/casestudy3)
09:55:02	18261/18261	---MC-	200	added ('OK')	image/png	etag:%22ae5cadfe30d85657328b4af21ebe46ee%22	https://framerusercontent.com/images/LjFc5q9gW5JNMrs6DfUxI2upty0.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/LjFc5q9gW5JNMrs6DfUxI2upty0.png	(from https://shreytrivedi.com/casestudy3)
09:55:02	14178/14178	---MC-	200	added ('OK')	image/png	etag:%22fb7403fbd34cacd227c5211751674f06%22	https://framerusercontent.com/images/1IbSzPpFxUmhOUvwL9UxlRIoBI0.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/1IbSzPpFxUmhOUvwL9UxlRIoBI0.png	(from https://shreytrivedi.com/casestudy3)
09:55:02	62763/62763	---MC-	200	added ('OK')	image/png	etag:%2240e77a7f2ea31fac849b0d4a51b0fbd5%22	https://framerusercontent.com/images/ogiwIlWsgEGBnW9JNicOJp4Lgo.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/ogiwIlWsgEGBnW9JNicOJp4Lgo.png	(from https://shreytrivedi.com/casestudy3)
09:55:03	75811/75811	---MC-	200	added ('OK')	image/png	etag:%2225e7a8df5f3b4dc4efd5ee7f74668197%22	https://framerusercontent.com/images/oGHaaliFmu1xBAmCjPIZKgmzKug.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/oGHaaliFmu1xBAmCjPIZKgmzKug.png	(from https://shreytrivedi.com/casestudy3)
09:55:04	51018/51018	---MC-	200	added ('OK')	image/png	etag:%228e4e40cba92a1d5a60c6d8259eaa661b%22	https://framerusercontent.com/images/F1RMbzvvpzHekrfhCKtZXcMctA.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/F1RMbzvvpzHekrfhCKtZXcMctA.png	(from https://shreytrivedi.com/casestudy3)
09:55:04	6216/6216	---MC-	200	added ('OK')	image/png	etag:%225d204b8bf59128173c37e1b09c980fdd%22	https://framerusercontent.com/images/Ts979l97EPgJPdWrPZUSQFse3sw.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/Ts979l97EPgJPdWrPZUSQFse3sw.png	(from https://shreytrivedi.com/casestudy3)
09:55:04	51483/51483	---MC-	200	added ('OK')	image/png	etag:%22f1cd4436c80cfbef7d188515f69549de%22	https://framerusercontent.com/images/LYN4eJFx7WpKQ3N16WqkgxbSS9g.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/LYN4eJFx7WpKQ3N16WqkgxbSS9g.png	(from https://shreytrivedi.com/casestudy3)
09:55:05	44247/44247	---MC-	200	added ('OK')	image/png	etag:%22119b74040972e1dad60484c2975c7b63%22	https://framerusercontent.com/images/KphxJF6pMN0qrlQV8pbfPKVFUU.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/KphxJF6pMN0qrlQV8pbfPKVFUU.png	(from https://shreytrivedi.com/casestudy3)
09:55:06	116345/116345	---MC-	200	added ('OK')	image/png	etag:%2261976a9118dfc0321fce03941ed8dd37%22	https://framerusercontent.com/images/OT1iMozVtJgH5tXK6LJftOfugUA.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/OT1iMozVtJgH5tXK6LJftOfugUA.png	(from https://shreytrivedi.com/casestudy3)
09:55:07	15245/15245	---MC-	200	added ('OK')	image/png	etag:%22902ac2bb3ce207003cad0ae70c7271e6%22	https://framerusercontent.com/images/ZNizFTgAL2n7haNqSzs84Mmsm8.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/ZNizFTgAL2n7haNqSzs84Mmsm8.png	(from https://shreytrivedi.com/instinet)
09:55:07	16135/16135	---MC-	200	added ('OK')	image/png	etag:%222effb1156eabaa8fd9979d2feb5755b9%22	https://framerusercontent.com/images/5CddxxxLiNGnwS3wWiegwmFNuQ.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/5CddxxxLiNGnwS3wWiegwmFNuQ.png	(from https://shreytrivedi.com/instinet)
09:55:08	134409/134409	---MC-	200	added ('OK')	image/png	etag:%22a44ae8446e4778cf038d68a49569a4fe%22	https://framerusercontent.com/images/HvKmSLxbQqR9HE3NYL4GXKqcL3E.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/HvKmSLxbQqR9HE3NYL4GXKqcL3E.png	(from https://shreytrivedi.com/instinet)
09:55:09	54259/54259	---MC-	200	added ('OK')	image/jpeg	etag:%22492f9676e8a04ddacd7ab59f424b9c56%22	https://framerusercontent.com/images/EX6etWhyzKtuGBImszY8gKaYyyk.jpeg	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/EX6etWhyzKtuGBImszY8gKaYyyk.jpg	(from https://shreytrivedi.com/instinet)
09:55:09	50026/50026	---M--	200	added ('OK')	image/png	etag:%22415cd3389e04f53bed0badfa7112e46d%22	https://framerusercontent.com/assets/PgXbG7tVy58Nep6L0hafkFyaA.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/assets/PgXbG7tVy58Nep6L0hafkFyaA.png	(from https://shreytrivedi.com/casestudy1)
09:55:11	162312/162312	---MC-	200	added ('OK')	image/png	etag:%22a434defb1d491b398540fd6a7dca7d1f%22	https://framerusercontent.com/images/QLPHkrpqtHsEnFAAcXVeRcLSk.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/QLPHkrpqtHsEnFAAcXVeRcLSk.png	(from https://shreytrivedi.com/casestudy1)
09:55:12	125711/125711	---MC-	200	added ('OK')	image/png	etag:%2291ba5a353a74ccfd1848ebae2748a4d8%22	https://framerusercontent.com/images/UDtGyxoJUew1phzdY6Q5dcrF09g.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/UDtGyxoJUew1phzdY6Q5dcrF09g.png	(from https://shreytrivedi.com/casestudy1)
09:55:13	176302/176302	---MC-	200	added ('OK')	image/png	etag:%22f7032a18d841e07b7e51329696b136d2%22	https://framerusercontent.com/images/fKOCSux1FZwbxnorMHlG7a8QDs.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/fKOCSux1FZwbxnorMHlG7a8QDs.png	(from https://shreytrivedi.com/casestudy1)
09:55:13	15975/15975	---MC-	200	added ('OK')	image/png	etag:%22b1a69140a03bd009ef6b1b535c1c2279%22	https://framerusercontent.com/images/VOStDBJSWu69NureS75cGA2KQog.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/VOStDBJSWu69NureS75cGA2KQog.png	(from https://shreytrivedi.com/casestudy1)
09:55:14	14410/14410	---MC-	200	added ('OK')	image/png	etag:%226e3f7e10ab15af361be0b67a5380c49f%22	https://framerusercontent.com/images/u6c3Oby1pctzhjViF7iERHsjy4U.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/u6c3Oby1pctzhjViF7iERHsjy4U.png	(from https://shreytrivedi.com/casestudy1)
09:55:14	11639/11639	---MC-	200	added ('OK')	image/png	etag:%2294072ef34dc0f84786161dacd15f9df1%22	https://framerusercontent.com/images/lOSpF7jYhQ8Wzhv3ssIBciUtzRg.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/lOSpF7jYhQ8Wzhv3ssIBciUtzRg.png	(from https://shreytrivedi.com/casestudy1)
09:55:15	10987/10987	---MC-	200	added ('OK')	image/png	etag:%2227fb794eb920d1b06a2df5820933f695%22	https://framerusercontent.com/images/EsYEULd4Lh1MKzDKZv2PfN6FW2E.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/EsYEULd4Lh1MKzDKZv2PfN6FW2E.png	(from https://shreytrivedi.com/casestudy1)
09:55:15	10363/10363	---MC-	200	added ('OK')	image/png	etag:%22d877b4f4e751d973018cb58ada6e25d7%22	https://framerusercontent.com/images/LdoenGX2QxM7mdfUeBi0NEaIpCU.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/LdoenGX2QxM7mdfUeBi0NEaIpCU.png	(from https://shreytrivedi.com/casestudy1)
09:55:18	476324/476324	---MC-	200	added ('OK')	image/gif	etag:%22b9f8076e9b698bdd1f39ae0cee994f85%22	https://framerusercontent.com/images/nAdYnw2USBw6MDojYphbpEnmt3s.gif	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/nAdYnw2USBw6MDojYphbpEnmt3s.gif	(from https://shreytrivedi.com/casestudy1)
09:55:19	50653/50653	---MC-	200	added ('OK')	image/png	etag:%229b24d6d783a7dfd05799f4ee76f26860%22	https://framerusercontent.com/images/RgHD39UjhsjY3RIriHTr8eDwiOc.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/RgHD39UjhsjY3RIriHTr8eDwiOc.png	(from https://shreytrivedi.com/casestudy1)
09:55:19	292239/292239	---MC-	200	added ('OK')	image/png	etag:%223378039da60ce251c3fb55d6ecc39acf%22	https://framerusercontent.com/images/JxTivMpCSCszCrn2dRXW9V507jA.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/JxTivMpCSCszCrn2dRXW9V507jA.png	(from https://shreytrivedi.com/casestudy2)
09:55:20	88770/88770	---MC-	200	added ('OK')	image/png	etag:%22bee729127e558eb65e7ce42972ac481a%22	https://framerusercontent.com/images/AQhKMCodfiV6lHWSXfrQ4LMhGpw.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/AQhKMCodfiV6lHWSXfrQ4LMhGpw.png	(from https://shreytrivedi.com/casestudy2)
09:55:21	71934/71934	---MC-	200	added ('OK')	image/png	etag:%229fd486068009e179b24fa3446e260957%22	https://framerusercontent.com/images/KSByxpB6B1ClwWAF6nJDF6kJgH8.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/KSByxpB6B1ClwWAF6nJDF6kJgH8.png	(from https://shreytrivedi.com/casestudy2)
09:55:21	66058/66058	---MC-	200	added ('OK')	image/png	etag:%22f92b3dc316e180c4901c57d8a4a8ce84%22	https://framerusercontent.com/images/Majv5J6abDuZBbbNeBnKs0VMpNM.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/Majv5J6abDuZBbbNeBnKs0VMpNM.png	(from https://shreytrivedi.com/casestudy2)
09:55:22	62362/62362	---MC-	200	added ('OK')	image/png	etag:%225298ca0527ae8e3eb8e32505e0d0a164%22	https://framerusercontent.com/images/9svHMwGFBzTchBgjGIhX0mRFaY.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/9svHMwGFBzTchBgjGIhX0mRFaY.png	(from https://shreytrivedi.com/casestudy2)
09:55:22	8878/8878	---MC-	200	added ('OK')	image/png	etag:%2243d0bf4312cbba5a4ac66f02aa88f2c3%22	https://framerusercontent.com/images/pCAstkxXyArSOEWUd8pHKzgMx6k.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/pCAstkxXyArSOEWUd8pHKzgMx6k.png	(from https://shreytrivedi.com/casestudy2)
09:55:23	31277/31277	---MC-	200	added ('OK')	image/png	etag:%22c1c47262ded9c1e0bf991f36c37c2964%22	https://framerusercontent.com/images/aamwusaPQRiYrLQcKISt9orZOY.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/aamwusaPQRiYrLQcKISt9orZOY.png	(from https://shreytrivedi.com/casestudy2)
09:55:24	243143/243143	---MC-	200	added ('OK')	image/png	etag:%228cb55a6ad7aa9ea5ef3a0568dbdfab24%22	https://framerusercontent.com/images/HvboDSE5mKGZvwlewRBiNF868A.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/HvboDSE5mKGZvwlewRBiNF868A.png	(from https://shreytrivedi.com/casestudy2)
09:55:25	36340/36340	---MC-	200	added ('OK')	image/png	etag:%224933bc195ccffefd8a55529490df16cd%22	https://framerusercontent.com/images/TIf84YvhD7sCBamCpcH0XIBiw.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/TIf84YvhD7sCBamCpcH0XIBiw.png	(from https://shreytrivedi.com/casestudy2)
09:55:27	448595/448595	---MC-	200	added ('OK')	image/png	etag:%2223f499edf72f1e7e5028cfc45560ce8b%22	https://framerusercontent.com/images/GTXmU8jF0XiVEOzJaAZfkn82w.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/GTXmU8jF0XiVEOzJaAZfkn82w.png	(from https://shreytrivedi.com/casestudy2)
09:55:28	189688/189688	---MC-	200	added ('OK')	image/png	etag:%22b16ab6588f3500a2ded7fdc10877b585%22	https://framerusercontent.com/images/tqYKnltqj0KXJgYGVwzUH0DUp4.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/tqYKnltqj0KXJgYGVwzUH0DUp4.png	(from https://shreytrivedi.com/casestudy2)
09:55:29	81397/81397	---MC-	200	added ('OK')	image/png	etag:%2251f4f1923a6bbc7e179ea9c52654416c%22	https://framerusercontent.com/images/3oVAP21tcIE6OiXvXsoNe3LY7U.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/3oVAP21tcIE6OiXvXsoNe3LY7U.png	(from https://shreytrivedi.com/casestudy2)
09:55:30	202585/202585	---MC-	200	added ('OK')	image/png	etag:%22a12c3e33fbb8e2a6e5fadb0dd6c86dfc%22	https://framerusercontent.com/images/hbAS3OA355d7UtAwJAhI5sGuQc.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/hbAS3OA355d7UtAwJAhI5sGuQc.png	(from https://shreytrivedi.com/casestudy2)
09:55:31	160120/160120	---MC-	200	added ('OK')	image/png	etag:%22c81c6d9bfc30d40d6c37439da8b51bdb%22	https://framerusercontent.com/images/Y6Htedlg2LgK4OgGB1z4YPYEeLY.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/Y6Htedlg2LgK4OgGB1z4YPYEeLY.png	(from https://shreytrivedi.com/casestudy2)
09:55:32	156666/156666	---MC-	200	added ('OK')	image/png	etag:%229d35e6af92b1929d2cb8c6fee5db3063%22	https://framerusercontent.com/images/TeIv7J3NJZ2MIIyrPUctOsfFkA.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/TeIv7J3NJZ2MIIyrPUctOsfFkA.png	(from https://shreytrivedi.com/casestudy2)
09:55:33	151471/151471	---MC-	200	added ('OK')	image/png	etag:%22e97b1b972495576d9d7f900704ed5361%22	https://framerusercontent.com/images/QU8Rmlj0nfC1UiwU41Qxj9RL0.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/QU8Rmlj0nfC1UiwU41Qxj9RL0.png	(from https://shreytrivedi.com/casestudy2)
09:55:33	151564/151564	---MC-	200	added ('OK')	image/png	etag:%22dddd378b27f0f3471e125f6071fefd98%22	https://framerusercontent.com/images/d91vrzhdvLpe4JW61557Ig3jHvc.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/d91vrzhdvLpe4JW61557Ig3jHvc.png	(from https://shreytrivedi.com/casestudy2)
09:55:34	125438/125438	---MC-	200	added ('OK')	image/png	etag:%225a0b35b4032ccb2525d8d290365e61b6%22	https://framerusercontent.com/images/VHjmQhCwPhg6tWAKa1wkhEr8dSk.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/VHjmQhCwPhg6tWAKa1wkhEr8dSk.png	(from https://shreytrivedi.com/casestudy2)
09:55:35	77369/77369	---MC-	200	added ('OK')	image/png	etag:%2220a09057b1801ff3a33e525df175ddfe%22	https://framerusercontent.com/images/dHvfrFdpEw1Cf1HhT7oDliQS8.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/dHvfrFdpEw1Cf1HhT7oDliQS8.png	(from https://shreytrivedi.com/casestudy2)
09:55:35	19180/19180	---MC-	200	added ('OK')	image/png	etag:%22bda3545217bf8c3746d831c35c2ec22c%22	https://framerusercontent.com/images/OL0TV27TltD0Md5dy6Eg4IaPFQ.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/OL0TV27TltD0Md5dy6Eg4IaPFQ.png	(from https://shreytrivedi.com/casestudy2)
09:55:36	74042/74042	---MC-	200	added ('OK')	image/png	etag:%2247a501e55579cae68c20976a031adecb%22	https://framerusercontent.com/images/8Bq1jwbqbwZLw2GqHjayvpcBU.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/8Bq1jwbqbwZLw2GqHjayvpcBU.png	(from https://shreytrivedi.com/casestudy2)
09:55:37	46097/46097	---MC-	200	added ('OK')	image/png	etag:%223be34c6c68b14c4d5ad992ea5decc36d%22	https://framerusercontent.com/images/EBhcJuLSFwxU4LUvDzTwZF8TJcs.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/EBhcJuLSFwxU4LUvDzTwZF8TJcs.png	(from https://shreytrivedi.com/casestudy2)
09:55:38	41716/41716	---MC-	200	added ('OK')	image/png	etag:%222097ac9714fbdbf6342f7c169a30f88a%22	https://framerusercontent.com/images/qez8QPLm4uproJ3anmOc5AqL0.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/qez8QPLm4uproJ3anmOc5AqL0.png	(from https://shreytrivedi.com/casestudy2)
09:55:38	59107/59107	---MC-	200	added ('OK')	image/png	etag:%220c15347a3a4f261ca5ce700d6de40e00%22	https://framerusercontent.com/images/j8LtWSFfaOlafIpTNwh8IvwcMCQ.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/j8LtWSFfaOlafIpTNwh8IvwcMCQ.png	(from https://shreytrivedi.com/casestudy2)
09:55:40	219510/219510	---MC-	200	added ('OK')	image/png	etag:%2292a77719c0ef6c3a449d0dc8432f3594%22	https://framerusercontent.com/images/akGovxxsWjfPot6cQ1Sug2G71gk.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/akGovxxsWjfPot6cQ1Sug2G71gk.png	(from https://shreytrivedi.com/casestudy2)
09:55:41	9594/9594	---MC-	200	added ('OK')	image/png	etag:%227ead59b062938d2bd8b67c2124b20d7e%22	https://framerusercontent.com/images/WWUP3ECctkfxkG7JKRoxtU5RM8.png	C:/My%20Web%20Sites/portfiolio%20web/framerusercontent.com/images/WWUP3ECctkfxkG7JKRoxtU5RM8.png	(from https://shreytrivedi.com/casestudy2)
